detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction
0.9375,125,Faraday dark-field,9,14.597386639,13.1487504949,2,2,depletion,0.20832599528,0.311085440867,0.021196229748,0.0718072502507
0.9375,125,Faraday dual-port,9,29.8714127842,27.5032526829,2,2,depletion,0.20832599528,0.311085440867,0.021196229748,0.0718072502507
0.9375,130,Faraday dark-field,9,14.951911281,13.4166294142,2,2,depletion,0.21658011511,0.323356565229,0.0220440789379,0.0718072502507
0.9375,130,Faraday dual-port,9,30.470328141,27.9567896584,2,2,depletion,0.21658011511,0.323356565229,0.0220440789379,0.0718072502507
0.9375,135,Faraday dark-field,9,15.2992721316,13.6756460063,2,2,depletion,0.224828360605,0.335615059463,0.0228919281279,0.0718072502507
0.9375,135,Faraday dual-port,9,31.0577026226,28.3959154749,2,2,depletion,0.224828360605,0.335615059463,0.0228919281279,0.0718072502507
0.9375,140,Faraday dark-field,9,15.6398593543,13.9261689126,2,2,depletion,0.23307075261,0.3478609883,0.0237397773178,0.0718072502507
0.9375,140,Faraday dual-port,9,31.634178429,28.8213805873,2,2,depletion,0.23307075261,0.3478609883,0.0237397773178,0.0718072502507
0.9375,145,Faraday dark-field,9,15.9740302726,14.1687207712,2,2,depletion,0.241307311837,0.360094415878,0.0245876265077,0.0718072502507
0.9375,145,Faraday dual-port,9,32.2003403475,29.233617352,2,2,depletion,0.241307311837,0.360094415878,0.0245876265077,0.0718072502507
0.9375,150,Faraday dark-field,9,16.3021130171,14.4038374086,2,2,depletion,0.249538058864,0.372315405747,0.0254354756976,0.0718072502507
0.9375,150,Faraday dual-port,9,32.7567226883,29.6329476915,2,2,depletion,0.249538058864,0.372315405747,0.0254354756976,0.0718072502507
0.9375,155,Faraday dark-field,9,16.6244096776,14.6315058483,2,2,depletion,0.257763014142,0.384524020877,0.0262833248875,0.0718072502507
0.9375,155,Faraday dual-port,9,33.3038151799,30.0203562799,2,2,depletion,0.257763014142,0.384524020877,0.0262833248875,0.0718072502507
0.9375,160,Faraday dark-field,9,16.9411990377,14.8520153072,2,2,depletion,0.26598219799,0.396720323669,0.0271311740775,0.0718072502507
0.9375,160,Faraday dual-port,9,33.842068007,30.3963396176,2,2,depletion,0.26598219799,0.396720323669,0.0271311740775,0.0718072502507
0.9375,165,Faraday dark-field,9,17.2527389576,15.0660076898,2,2,depletion,0.274195630601,0.408904375957,0.0279790232674,0.0718072502507
0.9375,165,Faraday dual-port,9,34.3718961404,30.7608567362,2,2,depletion,0.274195630601,0.408904375957,0.0279790232674,0.0718072502507
0.9375,170,Faraday dark-field,9,17.5592684576,15.2735294638,2,2,depletion,0.282403332041,0.421076239021,0.0288268724573,0.0718072502507
0.9375,170,Faraday dual-port,9,34.8936830753,31.1146051716,2,2,depletion,0.282403332041,0.421076239021,0.0288268724573,0.0718072502507
0.9375,175,Faraday dark-field,9,17.8610095471,15.4746556662,2,2,depletion,0.29060532225,0.433235973589,0.0296747216472,0.0718072502507
0.9375,175,Faraday dual-port,9,35.4077840745,31.4581877209,2,2,depletion,0.29060532225,0.433235973589,0.0296747216472,0.0718072502507
0.9375,180,Faraday dark-field,9,18.1581688344,15.6696520267,2,2,depletion,0.298801621042,0.445383639849,0.0305225708371,0.0718072502507
0.9375,180,Faraday dual-port,9,35.9145289949,31.7919045503,2,2,depletion,0.298801621042,0.445383639849,0.0305225708371,0.0718072502507
1.03125,10,Faraday dark-field,9,1.83682863073,1.12551637028,44,0,image quality,0.298598905961,0.305296259145,0.00140146425818,0.0603140683647
1.03125,10,Faraday dual-port,9,7.21484572887,5.55409237165,44,0,image quality,0.298598905961,0.305296259145,0.00140146425818,0.0603140683647
1.03125,15,Faraday dark-field,9,2.63643003889,1.66272783183,29,0,image quality,0.295248808086,0.305296259145,0.00210219638726,0.0603140683647
1.03125,15,Faraday dual-port,9,9.04476142564,7.01285113008,29,1,image quality,0.295248808086,0.305296259145,0.00210219638726,0.0603140683647
1.03125,20,Faraday dark-field,9,3.37569464592,2.15722701473,22,0,image quality,0.298598905961,0.311989831153,0.00280292851635,0.0603140683647
1.03125,20,Faraday dual-port,9,10.5708864123,8.19582700829,22,15,image quality,0.298598905961,0.311989831153,0.00280292851635,0.0603140683647
1.03125,25,Faraday dark-field,9,4.06443629112,2.69427028591,17,0,image quality,0.288545763052,0.305296259145,0.00350366064544,0.0603140683647
1.03125,25,Faraday dual-port,9,11.9062575287,9.36343302618,17,17,depletion,0.288545763052,0.305296259145,0.00350366064544,0.0603140683647
1.03125,30,Faraday dark-field,9,4.71024652508,3.191173302,14,0,image quality,0.285192813197,0.305296259145,0.00420439277453,0.0603140683647
1.03125,30,Faraday dual-port,9,13.1078597092,10.3809201225,14,14,depletion,0.285192813197,0.305296259145,0.00420439277453,0.0603140683647
1.03125,35,Faraday dark-field,9,5.31911500745,3.65551359582,12,0,image quality,0.285192813197,0.308643517129,0.00490512490361,0.0603140683647
1.03125,35,Faraday dual-port,9,14.2090675055,11.2922570931,12,12,depletion,0.285192813197,0.308643517129,0.00490512490361,0.0603140683647
1.03125,40,Faraday dark-field,9,5.89584863147,4.01162440717,11,0,image quality,0.298598905961,0.325365674186,0.0056058570327,0.0603140683647
1.03125,40,Faraday dual-port,9,15.2313799713,11.9779956518,11,11,depletion,0.298598905961,0.325365674186,0.0056058570327,0.0603140683647
1.03125,45,Faraday dark-field,9,6.44436263925,4.61869748817,9,0,image quality,0.275128238027,0.305296259145,0.00630658916179,0.0603140683647
1.03125,45,Faraday dual-port,9,16.1895933408,13.0895748249,9,9,depletion,0.275128238027,0.305296259145,0.00630658916179,0.0603140683647
1.03125,50,Faraday dark-field,9,6.96788775735,5.07629972888,8,0,image quality,0.271771466567,0.305296259145,0.00700732129088,0.0603140683647
1.03125,50,Faraday dual-port,9,17.0943993628,13.9151897117,8,8,depletion,0.271771466567,0.305296259145,0.00700732129088,0.0603140683647
1.03125,55,Faraday dark-field,9,7.46912072735,5.26652945621,8,0,image quality,0.298598905961,0.335387709692,0.00770805341996,0.0603140683647
1.03125,55,Faraday dual-port,9,17.9538186108,14.2679561337,8,8,depletion,0.298598905961,0.335387709692,0.00770805341996,0.0603140683647
1.03125,60,Faraday dark-field,9,7.95033576408,5.78627053909,7,0,image quality,0.285192813197,0.325365674186,0.00840878554905,0.0603140683647
1.03125,60,Faraday dual-port,9,18.7740490737,15.1789718039,7,7,depletion,0.285192813197,0.325365674186,0.00840878554905,0.0603140683647
1.03125,65,Faraday dark-field,9,8.41346846904,6.37260744859,6,0,image quality,0.265055045845,0.308643517129,0.00910951767814,0.0603140683647
1.03125,65,Faraday dual-port,9,19.559997201,16.1900908124,6,6,depletion,0.265055045845,0.308643517129,0.00910951767814,0.0603140683647
1.03125,70,Faraday dark-field,9,8.86017995602,6.56804879399,6,0,image quality,0.285192813197,0.332047966351,0.00981024980723,0.0603140683647
1.03125,70,Faraday dual-port,9,20.3156254167,16.5371340729,6,6,depletion,0.285192813197,0.332047966351,0.00981024980723,0.0603140683647
1.03125,75,Faraday dark-field,9,9.2919065191,7.25785958847,5,1,image quality,0.254973199637,0.305296259145,0.0105109819363,0.0603140683647
1.03125,75,Faraday dual-port,9,21.0441880629,17.7053508888,5,5,depletion,0.254973199637,0.305296259145,0.0105109819363,0.0603140683647
1.03125,80,Faraday dark-field,9,9.70989857452,7.46195826446,5,2,image quality,0.271771466567,0.325365674186,0.0112117140654,0.0603140683647
1.03125,80,Faraday dual-port,9,21.748396618,18.0607283413,5,5,depletion,0.271771466567,0.325365674186,0.0112117140654,0.0603140683647
1.03125,85,Faraday dark-field,9,10.1152515338,7.64637495145,5,2,image quality,0.288545763052,0.345401344421,0.0119124461945,0.0603140683647
1.03125,85,Faraday dual-port,9,22.4305384718,18.3816429015,5,5,depletion,0.288545763052,0.345401344421,0.0119124461945,0.0603140683647
1.03125,90,Faraday dark-field,9,10.5089305294,8.49868158281,4,3,image quality,0.2448826621,0.305296259145,0.0126131783236,0.0603140683647
1.03125,90,Faraday dual-port,9,23.0925642695,19.8042619143,4,4,depletion,0.2448826621,0.305296259145,0.0126131783236,0.0603140683647
1.03125,95,Faraday dark-field,9,10.8917904028,8.70810484242,4,3,image quality,0.258334778895,0.322023122741,0.0133139104527,0.0603140683647
1.03125,95,Faraday dual-port,9,23.7361534231,20.1636063645,4,4,depletion,0.258334778895,0.322023122741,0.0133139104527,0.0603140683647
1.03125,100,Faraday dark-field,9,11.2645920017,8.90306320296,4,3,image quality,0.271771466567,0.338726519617,0.0140146425818,0.0603140683647
1.03125,100,Faraday dual-port,9,24.3627641048,20.4972808995,4,4,depletion,0.271771466567,0.338726519617,0.0140146425818,0.0603140683647
1.03125,105,Faraday dark-field,9,11.6280155733,9.08389570947,4,4,depletion,0.285192813197,0.355406613465,0.0147153747108,0.0603140683647
1.03125,105,Faraday dual-port,9,24.9736719915,20.8072023286,4,4,depletion,0.285192813197,0.355406613465,0.0147153747108,0.0603140683647
1.03125,110,Faraday dark-field,9,11.9826718531,9.25130387404,4,4,depletion,0.298598905961,0.372063565935,0.0154161068399,0.0603140683647
1.03125,110,Faraday dual-port,9,25.5700007027,21.094609689,4,4,depletion,0.298598905961,0.372063565935,0.0154161068399,0.0603140683647
1.03125,115,Faraday dark-field,9,12.329111308,10.3986585547,3,3,depletion,0.234783395641,0.311989831153,0.016116838969,0.0603140683647
1.03125,115,Faraday dual-port,9,26.1527460122,22.9915230605,3,3,depletion,0.234783395641,0.311989831153,0.016116838969,0.0603140683647
1.03125,120,Faraday dark-field,9,12.6678318905,10.6093495499,3,3,depletion,0.2448826621,0.325365674186,0.0168175710981,0.0603140683647
1.03125,120,Faraday dual-port,9,26.7227953186,23.3494686154,3,3,depletion,0.2448826621,0.325365674186,0.0168175710981,0.0603140683647
1.03125,125,Faraday dark-field,9,12.9992855819,10.8103925437,3,3,depletion,0.254973199637,0.338726519617,0.0175183032272,0.0603140683647
1.03125,125,Faraday dual-port,9,27.2809434647,23.6903237607,3,3,depletion,0.254973199637,0.338726519617,0.0175183032272,0.0603140683647
1.03125,130,Faraday dark-field,9,13.3238839455,11.0017483209,3,3,depletion,0.265055045845,0.352072451149,0.0182190353563,0.0603140683647
1.03125,130,Faraday dual-port,9,27.827905707,24.0154611049,3,3,depletion,0.265055045845,0.352072451149,0.0182190353563,0.0603140683647
1.03125,135,Faraday dark-field,9,13.6420028634,11.1841727476,3,3,depletion,0.275128238027,0.36540355165,0.0189197674854,0.0603140683647
1.03125,135,Faraday dual-port,9,28.3643284393,24.3251938243,3,3,depletion,0.275128238027,0.36540355165,0.0189197674854,0.0603140683647
1.03125,140,Faraday dark-field,9,13.9539865969,11.3578623068,3,3,depletion,0.285192813197,0.378719903163,0.0196204996145,0.0603140683647
1.03125,140,Faraday dual-port,9,28.8907981279,24.6203843301,3,3,depletion,0.285192813197,0.378719903163,0.0196204996145,0.0603140683647
1.03125,145,Faraday dark-field,9,14.2601512836,11.5231732079,3,3,depletion,0.295248808086,0.392021586917,0.0203212317435,0.0603140683647
1.03125,145,Faraday dual-port,9,29.4078488098,24.9016185645,3,3,depletion,0.295248808086,0.392021586917,0.0203212317435,0.0603140683647
1.03125,150,Faraday dark-field,9,14.5607879623,13.1383503648,2,2,depletion,0.204432842382,0.305296259145,0.0210219638726,0.0603140683647
1.03125,150,Faraday dual-port,9,29.9159684267,27.571901241,2,2,depletion,0.204432842382,0.305296259145,0.0210219638726,0.0603140683647
1.03125,155,Faraday dark-field,9,14.8561651998,13.3628078714,2,2,depletion,0.211184281389,0.315335202546,0.0217226960017,0.0603140683647
1.03125,155,Faraday dual-port,9,30.4156042076,27.9522479821,2,2,depletion,0.211184281389,0.315335202546,0.0217226960017,0.0603140683647
1.03125,160,Faraday dark-field,9,15.1465313816,13.5813221174,2,2,depletion,0.217931784237,0.325365674186,0.0224234281308,0.0603140683647
1.03125,160,Faraday dual-port,9,30.9071672706,28.32225707,2,2,depletion,0.217931784237,0.325365674186,0.0224234281308,0.0603140683647
1.03125,165,Faraday dark-field,9,15.4321167166,13.7938851079,2,2,depletion,0.224675362374,0.335387709692,0.0231241602599,0.0603140683647
1.03125,165,Faraday dual-port,9,31.3910365759,28.6826645222,2,2,depletion,0.224675362374,0.335387709692,0.0231241602599,0.0603140683647
1.03125,170,Faraday dark-field,9,15.7131349972,14.0007191766,2,2,depletion,0.231415027188,0.345401344421,0.023824892389,0.0603140683647
1.03125,170,Faraday dual-port,9,31.8675623398,29.0338517113,2,2,depletion,0.231415027188,0.345401344421,0.023824892389,0.0603140683647
1.03125,175,Faraday dark-field,9,15.9897851509,14.2020311432,2,2,depletion,0.238150790007,0.355406613465,0.0245256245181,0.0603140683647
1.03125,175,Faraday dual-port,9,32.3370689972,29.3761728436,2,2,depletion,0.238150790007,0.355406613465,0.0245256245181,0.0603140683647
1.03125,180,Faraday dark-field,9,16.262252611,14.3983883525,2,2,depletion,0.2448826621,0.36540355165,0.0252263566472,0.0603140683647
1.03125,180,Faraday dual-port,9,32.7998577815,29.7094769845,2,2,depletion,0.2448826621,0.36540355165,0.0252263566472,0.0603140683647
1.125,10,Faraday dark-field,9,1.57129993349,0.952353629264,53,0,image quality,0.299658241201,0.305238054875,0.0011776580295,0.051313404055
1.125,10,Faraday dual-port,9,6.63744881502,5.09068299627,53,0,image quality,0.299658241201,0.305238054875,0.0011776580295,0.051313404055
1.125,15,Faraday dark-field,9,2.26796969837,1.40982071873,35,0,image quality,0.296867348106,0.305238054875,0.00176648704426,0.051313404055
1.125,15,Faraday dual-port,9,8.32062752809,6.42007755075,35,0,image quality,0.296867348106,0.305238054875,0.00176648704426,0.051313404055
1.125,20,Faraday dark-field,9,2.91781539198,1.85620276183,26,0,image quality,0.294075796472,0.305238054875,0.00235531605901,0.051313404055
1.125,20,Faraday dual-port,9,9.72438692006,7.54828431934,26,9,image quality,0.294075796472,0.305238054875,0.00235531605901,0.051313404055
1.125,25,Faraday dark-field,9,3.52764647616,2.26809989505,21,0,image quality,0.296867348106,0.310815243684,0.00294414507376,0.051313404055
1.125,25,Faraday dual-port,9,10.9526956007,8.50156075549,21,17,image quality,0.296867348106,0.310815243684,0.00294414507376,0.051313404055
1.125,30,Faraday dark-field,9,4.10288524354,2.71925543632,17,0,image quality,0.288490714475,0.305238054875,0.00353297408851,0.051313404055
1.125,30,Faraday dual-port,9,12.0579661419,9.47145301089,17,17,depletion,0.288490714475,0.305238054875,0.00353297408851,0.051313404055
1.125,35,Faraday dark-field,9,4.64791729019,3.07447391344,15,0,image quality,0.296867348106,0.31638981379,0.00412180310326,0.051313404055
1.125,35,Faraday dual-port,9,13.0708951619,10.2062335803,15,15,depletion,0.296867348106,0.31638981379,0.00412180310326,0.051313404055
1.125,40,Faraday dark-field,9,5.16633851879,3.47812876691,13,0,image quality,0.294075796472,0.31638981379,0.00471063211802,0.051313404055
1.125,40,Faraday dual-port,9,14.0112567352,11.0055717174,13,13,depletion,0.294075796472,0.31638981379,0.00471063211802,0.051313404055
1.125,45,Faraday dark-field,9,5.66113311715,3.95032408861,11,0,image quality,0.280108132939,0.305238054875,0.00529946113277,0.051313404055
1.125,45,Faraday dual-port,9,14.8926599926,11.9046993014,11,11,depletion,0.280108132939,0.305238054875,0.00529946113277,0.051313404055
1.125,50,Faraday dark-field,9,6.13480433005,4.30561310295,10,0,image quality,0.282902988967,0.310815243684,0.00588829014752,0.051313404055
1.125,50,Faraday dual-port,9,15.7249389385,12.5699433055,10,10,depletion,0.282902988967,0.310815243684,0.00588829014752,0.051313404055
1.125,55,Faraday dark-field,9,6.58947222748,4.69257119997,9,0,image quality,0.280108132939,0.310815243684,0.00647711916227,0.051313404055
1.125,55,Faraday dual-port,9,16.5154707379,13.2778760402,9,9,depletion,0.280108132939,0.310815243684,0.00647711916227,0.051313404055
1.125,60,Faraday dark-field,9,7.02694794225,5.11919061466,8,0,image quality,0.271719582322,0.305238054875,0.00706594817702,0.051313404055
1.125,60,Faraday dual-port,9,17.2699562076,14.0434462891,8,8,depletion,0.271719582322,0.305238054875,0.00706594817702,0.051313404055
1.125,65,Faraday dark-field,9,7.44879083341,5.2810642337,8,0,image quality,0.294075796472,0.330314822435,0.00765477719178,0.051313404055
1.125,65,Faraday dual-port,9,17.9929082474,14.3410962698,8,8,depletion,0.294075796472,0.330314822435,0.00765477719178,0.051313404055
1.125,70,Faraday dark-field,9,7.85635306242,5.7694195213,7,0,image quality,0.277312613681,0.31638981379,0.00824360620653,0.051313404055
1.125,70,Faraday dual-port,9,18.6879714682,15.1964723611,7,7,depletion,0.277312613681,0.31638981379,0.00824360620653,0.051313404055
1.125,75,Faraday dark-field,9,8.25081475552,5.92358102866,7,0,image quality,0.296867348106,0.338662029524,0.00883243522128,0.051313404055
1.125,75,Faraday dual-port,9,19.3581392041,15.4739956992,7,7,depletion,0.296867348106,0.338662029524,0.00883243522128,0.051313404055
1.125,80,Faraday dark-field,9,8.633212033,6.49246873153,6,0,image quality,0.271719582322,0.31638981379,0.00942126423603,0.051313404055
1.125,80,Faraday dual-port,9,20.0059054734,16.4516329928,6,6,depletion,0.271719582322,0.31638981379,0.00942126423603,0.051313404055
1.125,85,Faraday dark-field,9,9.00445956834,6.65082742563,6,1,image quality,0.288490714475,0.335880275235,0.0100100932508,0.051313404055
1.125,85,Faraday dual-port,9,20.6333742247,16.7309602214,6,6,depletion,0.288490714475,0.335880275235,0.0100100932508,0.051313404055
1.125,90,Faraday dark-field,9,9.36536890614,7.31514393737,5,1,image quality,0.254924488456,0.305238054875,0.0105989222655,0.051313404055
1.125,90,Faraday dual-port,9,21.2423396735,17.8559865236,5,5,depletion,0.254924488456,0.305238054875,0.0105989222655,0.051313404055
1.125,95,Faraday dark-field,9,9.71666345831,7.48745505897,5,2,image quality,0.268922068641,0.321961771329,0.0111877512803,0.051313404055
1.125,95,Faraday dual-port,9,21.8343465572,18.1546743407,5,5,depletion,0.268922068641,0.321961771329,0.0111877512803,0.051313404055
1.125,100,Faraday dark-field,9,10.0589908741,7.64577635415,5,2,image quality,0.282902988967,0.338662029524,0.011776580295,0.051313404055
1.125,100,Faraday dual-port,9,22.4107361187,18.4291394638,5,5,depletion,0.282902988967,0.338662029524,0.011776580295,0.051313404055
1.125,105,Faraday dark-field,9,10.3929333155,7.79098135199,5,3,image quality,0.296867348106,0.355338993065,0.0123654093098,0.051313404055
1.125,105,Faraday dual-port,9,22.9726817421,18.6805044187,5,5,depletion,0.296867348106,0.355338993065,0.0123654093098,0.051313404055
1.125,110,Faraday dark-field,9,10.7190160496,8.63556497285,4,3,image quality,0.249320769316,0.310815243684,0.0129542383245,0.051313404055
1.125,110,Faraday dual-port,9,23.5212169499,20.0915878014,4,4,depletion,0.249320769316,0.310815243684,0.0129542383245,0.051313404055
1.125,115,Faraday dark-field,9,11.037714676,8.80771049004,4,3,image quality,0.260525526072,0.324746772297,0.0135430673393,0.051313404055
1.125,115,Faraday dual-port,9,24.0572576715,20.3861376054,4,4,depletion,0.260525526072,0.324746772297,0.0135430673393,0.051313404055
1.125,120,Faraday dark-field,9,11.3494612428,8.96994168433,4,3,image quality,0.271719582322,0.338662029524,0.014131896354,0.051313404055
1.125,120,Faraday dual-port,9,24.5816201528,20.6628453564,4,4,depletion,0.271719582322,0.338662029524,0.014131896354,0.051313404055
1.125,125,Faraday dark-field,9,11.6546494484,9.12220860267,4,4,depletion,0.282902988967,0.352561109944,0.0147207253688,0.051313404055
1.125,125,Faraday dual-port,9,25.0950355065,20.9230696335,4,4,depletion,0.282902988967,0.352561109944,0.0147207253688,0.051313404055
1.125,130,Faraday dark-field,9,11.9536390885,9.26522084851,4,4,depletion,0.294075796472,0.366444107152,0.0153095543836,0.051313404055
1.125,130,Faraday dual-port,9,25.5981616409,21.1672229165,4,4,depletion,0.294075796472,0.366444107152,0.0153095543836,0.051313404055
1.125,135,Faraday dark-field,9,12.2467598764,10.3649926933,3,3,depletion,0.229686542229,0.305238054875,0.0158983833983,0.051313404055
