detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction,kappa_F,numerical_aperture,read_noise_electrons_per_pixel_per_port
0.84375,270,Faraday dark-field,8,13.7882675199,13.7882675199,1,1,depletion,0.280729805343,0.554918157826,0.0565199740893,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,270,Faraday dual-port,8,25.6699377872,25.6699377872,1,1,depletion,0.280729805343,0.554918157826,0.0565199740893,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,275,Faraday dark-field,8,13.9226009796,13.9226009796,1,1,depletion,0.285864439026,0.564957188528,0.0575666402761,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,275,Faraday dual-port,8,25.9068811144,25.9068811144,1,1,depletion,0.285864439026,0.564957188528,0.0575666402761,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,280,Faraday dark-field,8,14.0556650846,14.0556650846,1,1,depletion,0.290996838951,0.574988249053,0.058613306463,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,280,Faraday dual-port,8,26.1416769374,26.1416769374,1,1,depletion,0.290996838951,0.574988249053,0.058613306463,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,285,Faraday dark-field,8,14.1874948386,14.1874948386,1,1,depletion,0.296127009968,0.585011370939,0.0596599726498,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,285,Faraday dual-port,8,26.3743826091,26.3743826091,1,1,depletion,0.296127009968,0.585011370939,0.0596599726498,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,290,Faraday dark-field,8,nan,nan,0,0,depletion,0,0.301254956908,0.0607066388366,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,290,Faraday dual-port,8,nan,nan,0,0,depletion,0,0.301254956908,0.0607066388366,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,295,Faraday dark-field,8,nan,nan,0,0,depletion,0,0.306380684583,0.0617533050235,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,295,Faraday dual-port,8,nan,nan,0,0,depletion,0,0.306380684583,0.0617533050235,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,300,Faraday dark-field,8,nan,nan,0,0,depletion,0,0.311504197789,0.0627999712103,0.0867489724436,-0.494505494505,0.13,0.7
0.84375,300,Faraday dual-port,8,nan,nan,0,0,depletion,0,0.311504197789,0.0627999712103,0.0867489724436,-0.494505494505,0.13,0.7
0.9375,90,Faraday dark-field,8,6.67315122507,5.31656831505,4,0,image quality,0.298801621042,0.372315405747,0.0152612854186,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,90,Faraday dual-port,8,13.3486469807,11.0305995197,4,4,depletion,0.298801621042,0.372315405747,0.0152612854186,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,95,Faraday dark-field,8,6.88934690176,5.92059419971,3,0,image quality,0.237189760032,0.315177223022,0.0161091346085,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,95,Faraday dual-port,8,13.7160305178,12.0540771444,3,3,depletion,0.237189760032,0.315177223022,0.0161091346085,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,100,Faraday dark-field,8,7.09953276432,6.05375204749,3,0,image quality,0.249538058864,0.331530294058,0.0169569837984,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,100,Faraday dual-port,8,14.0738277857,12.277019845,3,3,depletion,0.249538058864,0.331530294058,0.0169569837984,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,105,Faraday dark-field,8,7.30416113052,6.17945846029,3,0,image quality,0.261873326229,0.3478609883,0.0178048329883,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,105,Faraday dual-port,8,14.4227521549,12.4872890687,3,3,depletion,0.261873326229,0.3478609883,0.0178048329883,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,110,Faraday dark-field,8,7.50363187729,6.2980082462,3,0,image quality,0.274195630601,0.364169458014,0.0186526821782,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,110,Faraday dual-port,8,14.7634326821,12.6857554888,3,3,depletion,0.274195630601,0.364169458014,0.0186526821782,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,115,Faraday dark-field,8,7.69830041475,6.40984578008,3,0,image quality,0.286505039808,0.380455853608,0.0195005313682,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,115,Faraday dual-port,8,15.0964274342,12.8729616375,3,3,depletion,0.286505039808,0.380455853608,0.0195005313682,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,120,Faraday dark-field,8,7.8884841872,6.51533668952,3,0,image quality,0.298801621042,0.396720323669,0.0203483805581,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,120,Faraday dual-port,8,15.4222342218,13.0494360368,3,3,depletion,0.298801621042,0.396720323669,0.0203483805581,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,125,Faraday dark-field,8,8.07446801716,7.35594290945,2,1,image quality,0.20832599528,0.311085440867,0.021196229748,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,125,Faraday dual-port,8,15.7412993322,14.4938382421,2,2,depletion,0.20832599528,0.311085440867,0.021196229748,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,130,Faraday dark-field,8,8.2565085321,7.49515704853,2,1,image quality,0.21658011511,0.323356565229,0.0220440789379,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,130,Faraday dual-port,8,16.0540246993,14.7302966501,2,2,depletion,0.21658011511,0.323356565229,0.0220440789379,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,135,Faraday dark-field,8,8.4348378574,7.62979711679,2,1,image quality,0.224828360605,0.335615059463,0.0228919281279,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,135,Faraday dual-port,8,16.3607738395,14.9592802298,2,2,depletion,0.224828360605,0.335615059463,0.0228919281279,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,140,Faraday dark-field,8,8.60966671742,7.76006476013,2,1,image quality,0.23307075261,0.3478609883,0.0237397773178,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,140,Faraday dual-port,8,16.6618768045,15.1811718421,2,2,depletion,0.23307075261,0.3478609883,0.0237397773178,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,145,Faraday dark-field,8,8.7811870557,7.88622893985,2,1,image quality,0.241307311837,0.360094415878,0.0245876265077,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,145,Faraday dual-port,8,16.9576343409,15.3962057151,2,2,depletion,0.241307311837,0.360094415878,0.0245876265077,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,150,Faraday dark-field,8,8.94957426142,8.00856147261,2,2,depletion,0.249538058864,0.372315405747,0.0254354756976,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,150,Faraday dual-port,8,17.248321409,15.6045627452,2,2,depletion,0.249538058864,0.372315405747,0.0254354756976,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,155,Faraday dark-field,8,9.11498907153,8.12707899044,2,2,depletion,0.257763014142,0.384524020877,0.0262833248875,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,155,Faraday dual-port,8,17.5341901755,15.8067244452,2,2,depletion,0.257763014142,0.384524020877,0.0262833248875,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,160,Faraday dark-field,8,9.27757920398,8.2419349534,2,2,depletion,0.26598219799,0.396720323669,0.0271311740775,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,160,Faraday dual-port,8,17.8154725744,16.0029466941,2,2,depletion,0.26598219799,0.396720323669,0.0271311740775,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,165,Faraday dark-field,8,9.43748076664,8.35344228424,2,2,depletion,0.274195630601,0.408904375957,0.0279790232674,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,165,Faraday dual-port,8,18.0923825091,16.1932362949,2,2,depletion,0.274195630601,0.408904375957,0.0279790232674,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,170,Faraday dark-field,8,9.59481947819,8.46163935649,2,2,depletion,0.282403332041,0.421076239021,0.0288268724573,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,170,Faraday dual-port,8,18.365117756,16.3779378759,2,2,depletion,0.282403332041,0.421076239021,0.0288268724573,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,175,Faraday dark-field,8,9.7497117305,8.56657615564,2,2,depletion,0.29060532225,0.433235973589,0.0296747216472,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,175,Faraday dual-port,8,18.6338616169,16.5573508629,2,2,depletion,0.29060532225,0.433235973589,0.0296747216472,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,180,Faraday dark-field,8,9.90226551665,8.66838853334,2,2,depletion,0.298801621042,0.445383639849,0.0305225708371,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,180,Faraday dual-port,8,18.8987843598,16.7316339104,2,2,depletion,0.298801621042,0.445383639849,0.0305225708371,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,185,Faraday dark-field,8,10.0525812448,10.0525812448,1,1,depletion,0.154529567744,0.306992248109,0.0313704200271,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,185,Faraday dual-port,8,19.1600444812,19.1600444812,1,1,depletion,0.154529567744,0.306992248109,0.0313704200271,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,190,Faraday dark-field,8,10.2007524543,10.2007524543,1,1,depletion,0.158676730976,0.315177223022,0.032218269217,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,190,Faraday dual-port,8,19.4177898143,19.4177898143,1,1,depletion,0.158676730976,0.315177223022,0.032218269217,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,195,Faraday dark-field,8,10.3468664481,10.3468664481,1,1,depletion,0.162822388194,0.323356565229,0.0330661184069,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,195,Faraday dual-port,8,19.6721585072,19.6721585072,1,1,depletion,0.162822388194,0.323356565229,0.0330661184069,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,200,Faraday dark-field,8,10.4910048528,10.4910048528,1,1,depletion,0.166966542128,0.331530294058,0.0339139675968,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,200,Faraday dual-port,8,19.9232798889,19.9232798889,1,1,depletion,0.166966542128,0.331530294058,0.0339139675968,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,205,Faraday dark-field,8,10.6332441161,10.6332441161,1,1,depletion,0.1711091955,0.339698428718,0.0347618167867,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,205,Faraday dual-port,8,20.1712752378,20.1712752378,1,1,depletion,0.1711091955,0.339698428718,0.0347618167867,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,210,Faraday dark-field,8,10.7736559508,10.7736559508,1,1,depletion,0.175250351023,0.3478609883,0.0356096659767,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,210,Faraday dual-port,8,20.4162584658,20.4162584658,1,1,depletion,0.175250351023,0.3478609883,0.0356096659767,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,215,Faraday dark-field,8,10.9123077302,10.9123077302,1,1,depletion,0.179390011401,0.356017991779,0.0364575151666,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,215,Faraday dual-port,8,20.6583367308,20.6583367308,1,1,depletion,0.179390011401,0.356017991779,0.0364575151666,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,220,Faraday dark-field,8,11.0492628438,11.0492628438,1,1,depletion,0.183528179328,0.364169458014,0.0373053643565,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,220,Faraday dual-port,8,20.8976109836,20.8976109836,1,1,depletion,0.183528179328,0.364169458014,0.0373053643565,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,225,Faraday dark-field,8,11.1845810154,11.1845810154,1,1,depletion,0.187664857493,0.372315405747,0.0381532135464,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,225,Faraday dual-port,8,21.1341764602,21.1341764602,1,1,depletion,0.187664857493,0.372315405747,0.0381532135464,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,230,Faraday dark-field,8,11.3183185909,11.3183185909,1,1,depletion,0.191800048571,0.380455853608,0.0390010627363,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,230,Faraday dual-port,8,21.3681231247,21.3681231247,1,1,depletion,0.191800048571,0.380455853608,0.0390010627363,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,235,Faraday dark-field,8,11.4505287962,11.4505287962,1,1,depletion,0.195933755233,0.388590820113,0.0398489119263,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,235,Faraday dual-port,8,21.5995360691,21.5995360691,1,1,depletion,0.195933755233,0.388590820113,0.0398489119263,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,240,Faraday dark-field,8,11.5812619724,11.5812619724,1,1,depletion,0.200065980138,0.396720323669,0.0406967611162,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,240,Faraday dual-port,8,21.8284958747,21.8284958747,1,1,depletion,0.200065980138,0.396720323669,0.0406967611162,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,245,Faraday dark-field,8,11.7105657874,11.7105657874,1,1,depletion,0.20419672594,0.404844382567,0.0415446103061,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,245,Faraday dual-port,8,22.0550789401,22.0550789401,1,1,depletion,0.20419672594,0.404844382567,0.0415446103061,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,250,Faraday dark-field,8,11.8384854289,11.8384854289,1,1,depletion,0.20832599528,0.412963014993,0.042392459496,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,250,Faraday dual-port,8,22.2793577787,22.2793577787,1,1,depletion,0.20832599528,0.412963014993,0.042392459496,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,255,Faraday dark-field,8,11.9650637796,11.9650637796,1,1,depletion,0.212453790795,0.421076239021,0.0432403086859,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,255,Faraday dual-port,8,22.5014012904,22.5014012904,1,1,depletion,0.212453790795,0.421076239021,0.0432403086859,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,260,Faraday dark-field,8,12.0903415773,12.0903415773,1,1,depletion,0.21658011511,0.429184072617,0.0440881578759,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,260,Faraday dual-port,8,22.7212750079,22.7212750079,1,1,depletion,0.21658011511,0.429184072617,0.0440881578759,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,265,Faraday dark-field,8,12.2143575606,12.2143575606,1,1,depletion,0.220704970843,0.437286533642,0.0449360070658,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,265,Faraday dual-port,8,22.9390413235,22.9390413235,1,1,depletion,0.220704970843,0.437286533642,0.0449360070658,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,270,Faraday dark-field,8,12.3371486024,12.3371486024,1,1,depletion,0.224828360605,0.445383639849,0.0457838562557,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,270,Faraday dual-port,8,23.1547596955,23.1547596955,1,1,depletion,0.224828360605,0.445383639849,0.0457838562557,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,275,Faraday dark-field,8,12.4587498325,12.4587498325,1,1,depletion,0.228950286996,0.453475408885,0.0466317054456,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,275,Faraday dual-port,8,23.3684868375,23.3684868375,1,1,depletion,0.228950286996,0.453475408885,0.0466317054456,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,280,Faraday dark-field,8,12.5791947499,12.5791947499,1,1,depletion,0.23307075261,0.461561858295,0.0474795546355,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,280,Faraday dual-port,8,23.5802768932,23.5802768932,1,1,depletion,0.23307075261,0.461561858295,0.0474795546355,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,285,Faraday dark-field,8,12.6985153258,12.6985153258,1,1,depletion,0.237189760032,0.469643005517,0.0483274038255,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,285,Faraday dual-port,8,23.7901815959,23.7901815959,1,1,depletion,0.237189760032,0.469643005517,0.0483274038255,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,290,Faraday dark-field,8,12.8167420986,12.8167420986,1,1,depletion,0.241307311837,0.477718867891,0.0491752530154,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,290,Faraday dual-port,8,23.9982504167,23.9982504167,1,1,depletion,0.241307311837,0.477718867891,0.0491752530154,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,295,Faraday dark-field,8,12.933904262,12.933904262,1,1,depletion,0.245423410594,0.485789462652,0.0500231022053,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,295,Faraday dual-port,8,24.2045307,24.2045307,1,1,depletion,0.245423410594,0.485789462652,0.0500231022053,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,300,Faraday dark-field,8,13.0500297452,13.0500297452,1,1,depletion,0.249538058864,0.493854806933,0.0508709513952,0.0718072502507,-0.494505494505,0.13,0.7
0.9375,300,Faraday dual-port,8,24.4090677899,24.4090677899,1,1,depletion,0.249538058864,0.493854806933,0.0508709513952,0.0718072502507,-0.494505494505,0.13,0.7
1.03125,90,Faraday dark-field,8,5.95707600449,4.94838028615,4,0,image quality,0.2448826621,0.305296259145,0.0126131783236,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,90,Faraday dual-port,8,12.1552621026,10.4345500489,4,4,depletion,0.2448826621,0.305296259145,0.0126131783236,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,95,Faraday dark-field,8,6.15499644843,5.06097498737,4,0,image quality,0.258334778895,0.322023122741,0.0133139104527,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,95,Faraday dual-port,8,12.4898006681,10.6211875006,4,4,depletion,0.258334778895,0.322023122741,0.0133139104527,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,100,Faraday dark-field,8,6.34744105815,5.16588491975,4,0,image quality,0.271771466567,0.338726519617,0.0140146425818,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,100,Faraday dual-port,8,12.8156100106,10.7946299392,4,4,depletion,0.271771466567,0.338726519617,0.0140146425818,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,105,Faraday dark-field,8,6.53481559234,5.26335643509,4,0,image quality,0.285192813197,0.355406613465,0.0147153747108,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,105,Faraday dual-port,8,13.133339722,10.9558416998,4,4,depletion,0.285192813197,0.355406613465,0.0147153747108,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,110,Faraday dark-field,8,6.71747971344,5.35378716437,4,0,image quality,0.298598905961,0.372063565935,0.0154161068399,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,110,Faraday dual-port,8,13.4435626186,11.1054570096,4,4,depletion,0.298598905961,0.372063565935,0.0154161068399,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,115,Faraday dark-field,8,6.89575384062,5.93573581757,3,0,image quality,0.234783395641,0.311989831153,0.016116838969,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,115,Faraday dual-port,8,13.7467868737,12.0944683498,3,3,depletion,0.234783395641,0.311989831153,0.016116838969,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,120,Faraday dark-field,8,7.06992476622,6.04698558945,3,0,image quality,0.2448826621,0.325365674186,0.0168175710981,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,120,Faraday dual-port,8,14.0434657917,12.2807740273,3,3,depletion,0.2448826621,0.325365674186,0.0168175710981,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,125,Faraday dark-field,8,7.24025029487,6.15317605242,3,0,image quality,0.254973199637,0.338726519617,0.0175183032272,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,125,Faraday dual-port,8,14.3340057598,12.4582780417,3,3,depletion,0.254973199637,0.338726519617,0.0175183032272,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,130,Faraday dark-field,8,7.40696310306,6.254336349,3,0,image quality,0.265055045845,0.352072451149,0.0182190353563,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,130,Faraday dual-port,8,14.6187727774,12.6276635907,3,3,depletion,0.265055045845,0.352072451149,0.0182190353563,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,135,Faraday dark-field,8,7.57027397173,6.35084821366,3,0,image quality,0.275128238027,0.36540355165,0.0189197674854,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,135,Faraday dual-port,8,14.8980978612,12.7891048336,3,3,depletion,0.275128238027,0.36540355165,0.0189197674854,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,140,Faraday dark-field,8,7.73037451076,6.44283710809,3,0,image quality,0.285192813197,0.378719903163,0.0196204996145,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,140,Faraday dual-port,8,15.1722815549,12.9430375745,3,3,depletion,0.285192813197,0.378719903163,0.0196204996145,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,145,Faraday dark-field,8,7.88743946856,6.53049593223,3,0,image quality,0.295248808086,0.392021586917,0.0203212317435,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,145,Faraday dual-port,8,15.4415977173,13.0897626863,3,3,depletion,0.295248808086,0.392021586917,0.0203212317435,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,150,Faraday dark-field,8,8.04162870075,7.33864302068,2,1,image quality,0.204432842382,0.305296259145,0.0210219638726,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,150,Faraday dual-port,8,15.7062967262,14.4820561102,2,2,depletion,0.204432842382,0.305296259145,0.0210219638726,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,155,Faraday dark-field,8,8.19308885672,7.45517956443,2,1,image quality,0.211184281389,0.315335202546,0.0217226960017,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,155,Faraday dual-port,8,15.9666082037,14.6802435912,2,2,depletion,0.211184281389,0.315335202546,0.0217226960017,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,160,Faraday dark-field,8,8.3419548316,7.56863835959,2,1,image quality,0.217931784237,0.325365674186,0.0224234281308,0.0603140683647,-0.494505494505,0.13,0.7
1.03125,160,Faraday dual-port,8,16.222743348,14.8730948484,2,2,depletion,0.217931784237,0.325365674186,0.0224234281308,0.0603140683647,-0.494505494505,0.13,0.7
