y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
-44.3359375,0,0,0,0.902468002597,9.99935950673e-05,2.83615506642e-10,-3.36817871367e-05,0.499982824827,0.500016506591
-44.23828125,0,0,0,0.902467660471,9.99935025426e-05,2.89712987322e-10,-3.40419261377e-05,0.499982639829,0.500016681732
-44.140625,0,0,0,0.902467415773,9.99934146253e-05,2.94113849968e-10,-3.42995074095e-05,0.499982506425,0.500016805909
-44.04296875,0,0,0,0.902467253138,9.99933313624e-05,2.97057185599e-10,-3.44707059601e-05,0.499982416517,0.500016887199
-43.9453125,0,0,0,0.902467156325,9.99932529081e-05,2.98816237278e-10,-3.45726161952e-05,0.499982361552,0.500016934144
-43.84765625,0,0,0,0.902467108489,9.99931795139e-05,2.99687323781e-10,-3.46229713912e-05,0.499982332662,0.500016955608
-43.75,0,0,0,0.902467092452,9.99931115185e-05,2.99979625178e-10,-3.46398522307e-05,0.499982320807,0.500016960634
-43.65234375,0,0,0,0.902467090993,9.99930493379e-05,3.00006237175e-10,-3.46413888015e-05,0.499982316928,0.500016958292
-43.5546875,0,0,0,0.902467087125,9.99929934555e-05,3.00076765616e-10,-3.46454605796e-05,0.499982312095,0.50001695753
-43.45703125,0,0,0,0.902467064384,9.99929444132e-05,3.00491585611e-10,-3.46693989841e-05,0.499982297653,0.500016967026
-43.359375,0,0,0,0.902467007102,9.99929028025e-05,3.01537741737e-10,-3.47296970709e-05,0.499982265372,0.500016995043
-43.26171875,0,0,0,0.902466900672,9.99928692562e-05,3.03486326961e-10,-3.4841730864e-05,0.499982207581,0.500017049286
-43.1640625,0,0,0,0.902466731797,9.99928444403e-05,3.06591058009e-10,-3.50194966617e-05,0.499982117304,0.500017136774
-43.06640625,0,0,0,0.902466488724,9.99928290459e-05,3.11087672254e-10,-3.52753684501e-05,0.499981988375,0.500017263718
-42.96875,0,0,0,0.902466161445,9.99928237809e-05,3.17193712354e-10,-3.56198792724e-05,0.499981815555,0.500017435407
-42.87109375,0,0,0,0.902465741885,9.99928293603e-05,3.25108244104e-10,-3.60615300613e-05,0.499981594617,0.50001765612
-42.7734375,0,0,0,0.902465224051,9.99928464962e-05,3.35011071972e-10,-3.66066290514e-05,0.499981322434,0.500017929036
-42.67578125,0,0,0,0.902464604154,9.99928758861e-05,3.47061074589e-10,-3.72591644377e-05,0.49998099704,0.500018256176
-42.578125,0,0,0,0.902463880698,9.99929182001e-05,3.61393375313e-10,-3.80207124631e-05,0.499980617672,0.500018638356
-42.48046875,0,0,0,0.902463054528,9.99929740665e-05,3.7811518476e-10,-3.88903825869e-05,0.499980184803,0.500019075157
-42.3828125,0,0,0,0.902462128851,9.9993044056e-05,3.97300294611e-10,-3.98648008371e-05,0.499979700144,0.500019564916
-42.28515625,0,0,0,0.902461109208,9.99931286651e-05,4.18982355126e-10,-4.0938131869e-05,0.499979166636,0.500020104738
-42.1875,0,0,0,0.902460003425,9.99932282991e-05,4.43147221857e-10,-4.21021396698e-05,0.499978588418,0.500020690527
-42.08984375,0,0,0,0.902458821513,9.99933432546e-05,4.69724798678e-10,-4.33462862535e-05,0.499977970777,0.500021317033
-41.9921875,0,0,0,0.90245757554,9.99934737036e-05,4.9858092391e-10,-4.46578671084e-05,0.499977320081,0.500021977917
-41.89453125,0,0,0,0.902456279472,9.99936196779e-05,5.2950993413e-10,-4.60221815849e-05,0.499976643692,0.500022665842
-41.796875,0,0,0,0.902454948979,9.99937810567e-05,5.62228588581e-10,-4.74227358642e-05,0.499975949865,0.500023372569
-41.69921875,0,0,0,0.90245360121,9.99939575573e-05,5.96372040218e-10,-4.88414756302e-05,0.49997524763,0.500024089074
-41.6015625,0,0,0,0.902452254554,9.99941487293e-05,6.31492494743e-10,-5.02590450899e-05,0.499974546666,0.500024805679
-41.50390625,0,0,0,0.902450928367,9.9994353953e-05,6.67061106639e-10,-5.16550685559e-05,0.499973857155,0.500025512191
-41.40625,0,0,0,0.90244964269,9.99945724439e-05,7.02473524594e-10,-5.30084504294e-05,0.499973189636,0.500026198054
-41.30859375,0,0,0,0.902448417948,9.99948032608e-05,7.3705932412e-10,-5.42976890999e-05,0.499972554846,0.500026852503
-41.2109375,0,0,0,0.902447274645,9.99950453212e-05,7.7009536161e-10,-5.55012000337e-05,0.499971963558,0.500027464726
-41.11328125,0,0,0,0.902446233055,9.99952974198e-05,8.00822862682e-10,-5.65976431357e-05,0.49997142642,0.500028024033
-41.015625,0,0,0,0.902445312906,9.99955582534e-05,8.28467831171e-10,-5.75662493628e-05,0.499970953791,0.50002852001
-40.91796875,0,0,0,0.902444533082,9.99958264488e-05,8.52264147164e-10,-5.83871415314e-05,0.499970555576,0.500028942688
-40.8203125,0,0,0,0.902443911323,9.99961005942e-05,8.7147852645e-10,-5.904164431e-05,0.499970241081,0.500029282697
-40.72265625,0,0,0,0.902443463949,9.99963792732e-05,8.85436352607e-10,-5.95125785036e-05,0.499970018856,0.500029531408
-40.625,0,0,0,0.902443205597,9.99966610987e-05,8.93547277662e-10,-5.9784534932e-05,0.499969896567,0.500029681077
-40.52734375,0,0,0,0.902443148989,9.99969447473e-05,8.95329426677e-10,-5.98441234805e-05,0.499969880867,0.500029724967
-40.4296875,0,0,0,0.902443304717,9.99972289916e-05,8.90431041603e-10,-5.96801932319e-05,0.499969977286,0.500029657457
-40.33203125,0,0,0,0.902443681069,9.99975127299e-05,8.78648462725e-10,-5.92840200029e-05,0.499970190142,0.500029474142
-40.234375,0,0,0,0.902444283883,9.99977950113e-05,8.59939470866e-10,-5.86494580692e-05,0.499970522462,0.500029171902
-40.13671875,0,0,0,0.902445116441,9.99980750564e-05,8.34431195439e-10,-5.7773053383e-05,0.499970975929,0.500028748966
-40.0390625,0,0,0,0.902446179399,9.99983522718e-05,8.02422024172e-10,-5.66541161606e-05,0.499971550842,0.500028204944
-39.94140625,0,0,0,0.902447470756,9.99986262583e-05,7.64377218506e-10,-5.52947513159e-05,0.499972246106,0.500027540845
-39.84375,0,0,0,0.902448985872,9.99988968129e-05,7.20918230668e-10,-5.36998458519e-05,0.499973059237,0.500026759073
-39.74609375,0,0,0,0.902450717514,9.99991639241e-05,6.72806018588e-10,-5.18770129905e-05,0.499973986389,0.500025863395
-39.6484375,0,0,0,0.902452655955,9.99994277612e-05,6.20918946986e-10,-4.98364934681e-05,0.499975022409,0.500024858896
-39.55078125,0,0,0,0.902454789104,9.99996886586e-05,5.66226130955e-10,-4.75910151185e-05,0.499976160899,0.50002375191
