detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
951260827.969,0.951260827969,64.4922595233,0.319963491229,0.319963491229,0.319963491229,0.0099225393433,0.0230579741252,0.0699313770284,0.0246704500072,13.8764788915,12.9695036424,0.0155020096568,0.000240370081175,0.525949162057,0.276452950049,0.27644844957,0.190253306123,0.178310253603
963576512.658,0.963576512658,65.3272211972,0.315875895505,0.315875895505,0.315875895505,0.00967057498289,0.0224724634728,0.0683119757736,0.0240076018532,14.0561312242,13.1573281429,0.0153039684736,0.000234266331755,0.519230059395,0.269432986099,0.269428557345,0.192716427389,0.18089254474
976051644.772,0.976051644772,66.1729928659,0.311840471266,0.311840471266,0.311840471266,0.0094250073258,0.0219018171969,0.0667263502447,0.0233632455222,14.2381094894,13.34748081,0.0151084549627,0.000228317540258,0.512596715105,0.262591238183,0.262586881468,0.195211438325,0.183506844502
988688288.628,0.988688288628,67.0297144833,0.307856554456,0.307856554456,0.307856554456,0.00918567405007,0.0213456581097,0.0651739755507,0.0227368395094,14.4224437998,13.5399888946,0.0149154369511,0.000222519774492,0.506048037631,0.25592318402,0.255918899541,0.197738751792,0.186153527547
1001488535.27,1.00148853527,67.8975278149,0.303923489406,0.303923489406,0.303923489406,0.0089524169491,0.0208036185859,0.0636543259305,0.0221278589039,14.6091646581,13.7348801222,0.0147248826721,0.000216869201957,0.499582949194,0.249424415977,0.249420203826,0.200298785998,0.188832975055
1014454502.81,1.01445450281,68.7765764619,0.300040628724,0.300040628724,0.300040628724,0.00872508182754,0.020275340321,0.0621668753174,0.0215357948747,14.7983029619,13.9321826972,0.0145367607599,0.000211362087323,0.493200385626,0.243090638169,0.243086498339,0.202891964562,0.191545574794
1027588336.79,1.02758833679,69.6670058844,0.296207333197,0.296207333197,0.296207333197,0.00850351839975,0.0197604740946,0.0607110978733,0.0209601541714,14.9898900087,14.1319253081,0.0143510402452,0.000205994789973,0.486899296203,0.236917663632,0.236913596023,0.205518716589,0.194291721184
1040892210.53,1.04089221053,70.5689634259,0.292422971688,0.292422971688,0.292422971688,0.00828758019083,0.0192586795414,0.0592864684936,0.0204004586393,15.1839575013,14.3341371318,0.0141676905498,0.000200763761603,0.480678643475,0.230901411563,0.230897415991,0.208179476741,0.197071815361
1054368325.48,1.05436832548,71.4825983374,0.288686921038,0.288686921038,0.288686921038,0.00807712444014,0.0187696249265,0.0578924632832,0.0198562447484,15.380537553,14.5388478383,0.0139866814821,0.000195665543886,0.474537403106,0.225037904635,0.225033980839,0.210874685306,0.199886265243
1068018911.58,1.06801891158,72.4080618023,0.284998565966,0.284998565966,0.284998565966,0.00787201200728,0.018292986927,0.0565285600053,0.0193270631362,15.5796626927,14.7460875953,0.0138079832321,0.000190696766194,0.468474563711,0.219323266378,0.219319414024,0.213604788271,0.202735485586
1081846227.68,1.08184622768,73.3455069613,0.281357298972,0.281357298972,0.281357298972,0.00767210728043,0.0178284504191,0.0551942385023,0.0188124781637,15.7813658707,14.9558870726,0.0136315663669,0.000185854143378,0.462489126696,0.213753718623,0.213749937312,0.2163702374,0.205619898054
1095852561.83,1.09585256183,74.2950889377,0.277762520243,0.277762520243,0.277762520243,0.007477278087,0.0173757082705,0.0538889810919,0.018312067485,15.9856804637,15.1682774471,0.0134574018259,0.000181134473602,0.456580106097,0.208325579017,0.208321868287,0.219171490305,0.208539931279
1110040231.73,1.11004023173,75.2569648632,0.274213637552,0.274213637552,0.274213637552,0.0072873956065,0.016934461138,0.0526122729378,0.0178254216295,16.1926402805,15.3832904069,0.0132854609162,0.000176534636234,0.450746528427,0.203035258591,0.203031617927,0.222009010521,0.211496020921
1124411585.08,1.12441158508,76.2312939039,0.270710066169,0.270710066169,0.270710066169,0.00710233428573,0.0165044172703,0.0513636023959,0.0173521435968,16.4022795677,15.600958156,0.0131157153081,0.000172051589792,0.44498743252,0.197879259403,0.197875688237,0.224883267586,0.214488609736
1138968999.97,1.13896899997,77.2182372863,0.267251228769,0.267251228769,0.267251228769,0.00692197175592,0.0160852923157,0.0501424613379,0.0168918484637,16.6146330153,15.8213134189,0.0129481370304,0.000167682369935,0.439301869378,0.192854172224,0.192850669943,0.227794737116,0.217518147635
1153714885.29,1.15371488529,78.2179583247,0.263836555334,0.263836555334,0.263836555334,0.00674618875218,0.0156768091346,0.0489483454521,0.0164441630037,16.8297357625,16.0443894453,0.0127826984663,0.000163424087512,0.433688902021,0.187956674298,0.187953240246,0.230743900886,0.220585091748
1168651681.1,1.1686516811,79.2306224473,0.260465483068,0.260465483068,0.260465483068,0.00657486903479,0.0152786976171,0.0477807545231,0.0160087253174,17.0476234032,16.2702200146,0.0126193723486,0.000159273926656,0.428147605335,0.183183527149,0.183180160633,0.233731246907,0.223689906488
1183781859.06,1.18378185906,80.2563972244,0.257137456304,0.257137456304,0.257137456304,0.00640789931261,0.0148906945047,0.0466391926906,0.015585184475,17.2683319923,16.4988394405,0.0124581317557,0.000155229142928,0.422677065926,0.178531574447,0.178528274737,0.236757269509,0.226833063615
1199107922.84,1.19910792284,81.2954523957,0.253851926415,0.253851926415,0.253851926415,0.00624516916838,0.0145125432168,0.0455231686887,0.0151732001697,17.4918980515,16.7302825756,0.012298950107,0.000151287061509,0.417276381977,0.173997739923,0.173994506262,0.239822469423,0.230015042298
1214632408.5,1.2146324085,82.3479598983,0.250608351731,0.250608351731,0.250608351731,0.00608657098587,0.0141439936813,0.0444321960659,0.0147724423817,17.7183585752,16.9645848165,0.0121418011589,0.000147445075432,0.411944663096,0.169579025349,0.169575856948,0.24292735386,0.233236329183
